fleet,fleet_short,budget_ms_per_token,crossover_footprint_tokens,crossover_footprint_tokens_min,crossover_footprint_tokens_max,resident_footprint_tokens,resident_footprint_tokens_min,resident_footprint_tokens_max,resident_footprint_p25,resident_footprint_p75,pace_binding_predicted_pct,pace_binding_predicted_pct_min,pace_binding_predicted_pct_max,pace_binding_counted_pct,pace_binding_counted_pct_min,pace_binding_counted_pct_max,kv_pool_tokens,kv_pool_source,sharing_ratio_s,sharing_ratio_s_min,sharing_ratio_s_max,rho_prefill_per_output_token,rho_min,rho_max,c0_ms,c_kv_ms_per_token,c_n_ms_per_request,prefill_rate_tok_per_ms,n_repeats,n_instance_scrapes,n_sole_infeasible_evals,load_window_s,band_definition,scoring_rule
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,139,994.19,620.38,2241.06,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,139.5,989.705,617.652,2230.74,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,140,985.261,614.948,2220.51,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,140.5,980.856,612.267,2210.38,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,141,976.49,609.61,2200.34,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,141.5,972.163,606.975,2190.39,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,142,967.874,604.363,2180.53,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,142.5,963.623,601.774,2170.76,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,143,959.409,599.207,2161.08,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,143.5,955.232,596.661,2151.48,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,144,951.091,594.137,2141.97,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,144.5,946.985,591.634,2132.54,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,145,942.915,589.153,2123.19,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,145.5,938.88,586.692,2113.93,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,146,934.879,584.251,2104.74,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,146.5,930.913,581.831,2095.64,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,147,926.979,579.431,2086.61,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,147.5,923.079,577.05,2077.66,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,148,919.211,574.689,2068.79,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,148.5,915.376,572.347,2059.99,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,149,911.573,570.024,2051.27,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,149.5,907.801,567.72,2042.62,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,150,904.06,565.435,2034.04,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,30,5274.48,2928.13,11213.1,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,30.5,5112.05,2848.57,10788.2,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,31,4959.33,2773.22,10394.5,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,31.5,4815.47,2701.76,10028.4,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,32,4679.72,2633.88,9687.25,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,32.5,4551.41,2569.33,9368.54,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,33,4429.96,2507.87,9070.14,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,33.5,4314.81,2449.28,8790.16,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,34,4205.5,2393.37,8526.95,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,34.5,4101.59,2339.95,8279.04,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,35,4002.7,2288.86,8045.14,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,35.5,3908.46,2239.96,7824.09,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,36,3818.55,2193.1,7614.87,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,36.5,3732.69,2148.17,7416.54,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,37,3650.6,2105.03,7228.29,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,37.5,3572.05,2063.6,7049.35,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,38,3496.81,2023.77,6879.06,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,38.5,3424.67,1985.44,6716.8,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,39,3355.44,1948.54,6562.02,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,39.5,3288.96,1912.98,6414.21,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,40,3225.07,1878.7,6272.92,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,40.5,3163.61,1845.63,6137.71,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,41,3104.44,1813.7,6008.21,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,41.5,3047.45,1782.86,5884.06,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,42,2992.52,1753.05,5764.94,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,42.5,2939.53,1724.22,5650.55,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,43,2888.38,1696.32,5540.61,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,43.5,2838.99,1669.31,5434.86,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
