panel,series,x_hours,value,bin_minutes,source
a,arrival_rate_norm,66.75000,0.41264,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,66.76667,0.42447,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,66.78333,0.44801,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,66.80000,0.44027,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,66.81667,0.42480,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,66.83333,0.42270,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,66.85000,0.43309,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,66.86667,0.42756,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,66.88333,0.40502,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,66.90000,0.45651,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,66.91667,0.46989,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,66.93333,0.45585,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,66.95000,0.46116,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,66.96667,0.46602,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,66.98333,0.44701,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.00000,0.43452,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.01667,0.44933,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.03333,0.41176,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.05000,0.46547,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.06667,0.42513,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.08333,0.43497,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.10000,0.46082,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.11667,0.44237,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.13333,0.45464,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.15000,0.42215,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.16667,0.44591,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.18333,0.42557,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.20000,0.41430,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.21667,0.43353,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.23333,0.44325,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.25000,0.42900,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.26667,0.44226,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.28333,0.41673,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.30000,0.43706,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.31667,0.46602,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.33333,0.47132,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.35000,0.46204,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.36667,0.42966,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.38333,0.48392,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.40000,0.45950,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.41667,0.46303,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.43333,0.42867,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.45000,0.43485,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.46667,0.42115,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.48333,0.43729,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.50000,0.43905,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.51667,0.47707,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.53333,0.45806,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.55000,0.40679,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.56667,0.44977,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.58333,0.44314,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.60000,0.43143,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.61667,0.42999,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.63333,0.45895,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.65000,0.42646,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.66667,0.44834,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.68333,0.45707,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.70000,0.46248,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.71667,0.45475,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.73333,0.47453,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.75000,0.47431,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.76667,0.44370,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.78333,0.47298,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.80000,0.45541,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.81667,0.43552,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.83333,0.45430,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.85000,0.43662,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.86667,0.41861,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.88333,0.44358,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.90000,0.43596,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.91667,0.41552,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.93333,0.44104,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.95000,0.43220,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.96667,0.46105,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,67.98333,0.43264,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.00000,0.41728,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.01667,0.44668,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.03333,0.44381,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.05000,0.46160,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.06667,0.46624,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.08333,0.46801,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.10000,0.49110,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.11667,0.45806,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.13333,0.47994,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.15000,0.42579,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.16667,0.43552,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.18333,0.47188,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.20000,0.48282,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.21667,0.43828,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.23333,0.40690,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.25000,0.42314,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.26667,0.43795,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.28333,0.44812,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.30000,0.46049,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.31667,0.46790,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.33333,0.44624,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.35000,0.45176,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.36667,0.45574,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.38333,0.44502,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.40000,0.40358,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.41667,0.42215,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.43333,0.40723,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.45000,0.42204,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.46667,0.41552,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.48333,0.43320,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.50000,0.42469,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.51667,0.39485,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.53333,0.45574,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.55000,0.42900,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.56667,0.41983,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.58333,0.41784,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.60000,0.39087,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.61667,0.42270,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.63333,0.38126,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.65000,0.39264,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.66667,0.42115,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.68333,0.42878,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.70000,0.42546,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.71667,0.41154,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.73333,0.38999,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.75000,0.43718,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.76667,0.41264,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.78333,0.45331,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.80000,0.41342,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.81667,0.43452,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.83333,0.41087,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.85000,0.42237,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.86667,0.43695,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.88333,0.44480,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.90000,0.43419,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.91667,0.44005,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.93333,0.40391,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.95000,0.39573,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.96667,0.40060,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,68.98333,0.37662,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,69.00000,0.37916,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,69.01667,0.39529,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,69.03333,0.42491,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
