arm,run,series,minute,value,n_requests,engine_port,attainment_window_s
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.3294,28.4862,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.3460,28.6064,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.3627,38.7866,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.3794,38.8440,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.3960,38.2174,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.4127,35.5149,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.4294,34.9197,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.4460,35.4279,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.4627,31.3992,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.4794,46.2804,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.4960,45.2375,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.5127,38.1107,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.5294,31.8196,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.5460,31.7955,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.5627,36.5269,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.5794,36.8397,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.5960,39.0850,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.6127,35.9443,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.6294,33.2764,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.6460,31.4666,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.6627,31.7547,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.6794,32.7384,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.6960,36.1007,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.7127,34.5688,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.7294,30.7985,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.7460,27.3363,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.7627,27.8438,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.7794,31.3061,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.7960,42.3043,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.8127,63.4698,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.8294,56.5963,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.8460,41.1067,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.8627,31.0701,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.8794,29.6082,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.8960,29.5646,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.9127,28.0650,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.9294,27.7994,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.9460,25.9519,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.9627,25.5494,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.9794,27.3591,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,41.9960,32.9666,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.0127,39.3575,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.0294,53.6759,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.0460,45.7413,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.0627,47.7872,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.0794,38.5477,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.0960,37.8830,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.1127,32.0526,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.1294,28.8618,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.1460,27.3701,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.1627,27.0961,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.1794,33.8871,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.1960,36.2289,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.2127,40.7542,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.2294,36.3204,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.2460,36.1840,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.2627,40.1770,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.2794,50.7408,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.2960,62.5086,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.3127,49.9974,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.3294,45.7370,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.3460,45.9319,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.3627,51.6979,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.3794,54.8204,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.3960,54.9473,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.4127,58.9352,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.4294,51.7183,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.4460,48.5691,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.4627,38.6183,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.4794,33.4348,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.4960,28.3580,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.5127,29.5750,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.5294,30.5595,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.5460,32.6581,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.5627,30.5452,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.5794,32.3106,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.5960,31.9540,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.6127,35.0344,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.6294,37.7972,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.6460,35.6154,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.6627,32.3717,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.6794,28.2570,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.6960,30.7971,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.7127,33.6685,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.7294,34.6013,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.7460,35.2101,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.7627,38.4341,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.7794,37.7187,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.7960,37.0093,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.8127,35.1145,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.8294,40.9582,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.8460,53.7588,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.8627,51.8038,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.8794,44.9994,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.8960,33.0548,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.9127,31.5614,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.9294,32.8350,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.9460,41.4588,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.9627,66.2846,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.9794,98.4160,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,42.9960,95.9408,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.0127,87.1214,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.0294,84.8728,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.0460,70.7566,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.0627,70.1149,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.0794,93.6940,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.0960,90.4673,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.1127,77.8549,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.1294,64.3699,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.1460,65.2721,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.1627,61.1727,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.1794,58.7542,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.1960,57.2642,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.2127,47.0637,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.2294,35.5483,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.2460,29.9747,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.2627,32.6187,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.2794,33.5621,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.2960,34.4723,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.3127,39.5664,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.3294,59.8944,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.3460,68.1029,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.3627,89.5472,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.3794,60.9863,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.3960,64.0459,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.4127,57.2141,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.4294,97.3566,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.4460,102.6860,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.4627,76.8013,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.4794,46.5057,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.4960,39.3700,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.5127,37.8211,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.5294,38.2339,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.5460,36.3634,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.5627,39.2880,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.5794,40.4296,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.5960,42.0462,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.6127,35.7811,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.6294,40.6829,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.6460,40.4197,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.6627,35.0915,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.6794,35.3923,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.6960,38.8857,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.7127,76.1429,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.7294,91.8787,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.7460,74.3231,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.7627,43.7361,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.7794,31.4767,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.7960,28.7832,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.8127,32.1569,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.8294,35.8292,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.8460,43.2136,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.8627,48.3564,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.8794,61.8376,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.8960,65.3323,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.9127,56.7567,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.9294,41.7374,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.9460,36.1222,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.9627,32.7465,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.9794,34.7911,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,43.9960,41.0239,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.0127,43.1975,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.0294,41.8193,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.0460,34.7200,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.0627,32.4286,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.0794,30.0325,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.0960,28.4624,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.1127,28.7766,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.1294,29.1602,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.1460,31.4923,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.1627,32.5417,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.1794,33.1270,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.1960,31.3678,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.2127,37.5369,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.2294,45.3875,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.2460,43.4763,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.2627,35.0568,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.2794,29.8437,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.2960,33.3611,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.3127,35.5498,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.3294,37.3128,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.3460,37.9068,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.3627,39.5004,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.3794,36.9701,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.3960,34.2724,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.4127,35.6440,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.4294,36.6087,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.4460,35.3760,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.4627,29.3365,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.4794,35.8871,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.4960,40.7476,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.5127,47.2544,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.5294,44.8287,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.5460,48.9734,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.5627,41.5127,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.5794,32.9057,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.5960,26.4321,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.6127,28.5292,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.6294,29.2909,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.6460,29.7305,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.6627,33.1721,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.6794,38.5368,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.6960,40.1484,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.7127,32.4674,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.7294,28.4312,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.7460,29.8125,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.7627,29.1930,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.7794,29.0562,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.7960,26.8833,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.8127,26.2997,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.8294,26.7725,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.8460,29.3361,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.8627,30.6770,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.8794,29.7663,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.8960,28.3167,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.9127,28.4435,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.9294,34.1054,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.9460,51.1529,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,inter_token_latency_ms,44.9627,56.5199,,8002,15.0000
